reward,log_return,portfolio_value,return,rate_of_return,weights1,weights2,weights3,weights4,weights5,weights6,weights7,weights_mean,weights_std,cost,benchmark,add_invest,total_add,sp,y1,target,rr,st,total_wealth,market_value,date,steps,next_obs
0.0002430267734708585,0.05934192537879419,2.4841544929010744,0.02014884977435584,0.06113800899358046,0.044809833,0.28419322,0.3113608,0.34129226,0.0,0.0,0.018343927,0.14285715,0.14816931,4.841468701930287e-05,2.1257802190507338,0.1,1.0,119,"[1.         1.02869007 1.010299   1.01831663 1.08711714 0.99090905
 1.00571005]",2.221243710691691,0.008391835055970309,11,2.0,2.3319967442883103,2010-01-20,11,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.72625010e+01 2.82300000e+01 2.66375010e+01 2.77549990e+01]]

 [[3.05000000e+01 3.13099990e+01 2.96900010e+01 3.06900010e+01]]

 [[1.32901001e+03 1.37057996e+03 1.29469995e+03 1.34629004e+03]]

 [[4.99100000e+01 5.04300000e+01 4.72700000e+01 4.83400000e+01]]

 [[4.35999980e+01 4.50999980e+01 4.35999980e+01 4.50400010e+01]]

 [[1.21769997e+02 1.22790001e+02 1.20870003e+02 1.22129997e+02]]]"
0.00026917192971676523,0.05198120207645013,2.616698895043044,0.006482031405116511,0.05335594163758306,0.056380056,0.27813536,0.31982452,0.32784316,0.0,0.0,0.017816873,0.14285715,0.14529142,6.519842473480791e-05,2.243619416014252,0.1,1.1,119,"[1.         1.01853207 1.00920753 1.01364283 0.96602716 1.03302759
 1.00493704]",2.3497700647405853,0.008391835055970309,12,2.1,2.446962820421418,2010-01-21,12,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.78624990e+01 2.80949990e+01 2.65300010e+01 2.66075000e+01]]

 [[3.09400010e+01 3.09400010e+01 2.94599990e+01 2.94699990e+01]]

 [[1.34833997e+03 1.35943994e+03 1.28471997e+03 1.28493994e+03]]

 [[4.84700010e+01 4.89100000e+01 4.57700000e+01 4.74700010e+01]]

 [[4.50000000e+01 4.56800000e+01 4.50000000e+01 4.54599990e+01]]

 [[1.22250000e+02 1.22669998e+02 1.19820000e+02 1.20059998e+02]]]"
0.00014773719469384422,-0.002620348034416675,2.6098512087893067,-0.02175538338278477,-0.002616917929192719,0.05615269,0.27801654,0.32268968,0.31938326,0.010521962,0.0,0.013235895,0.14285715,0.14343211,4.174327845151545e-05,2.3624475000818173,0.1,1.2000000000000002,119,"[1.         0.95865613 0.96024757 0.95443025 0.9820025  1.009325
 0.98305086]",2.4746148536464805,0.008391835055970309,13,2.2,2.4935782061397296,2010-01-22,13,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.65525000e+01 2.78174990e+01 2.58075010e+01 2.77275010e+01]]

 [[2.94699990e+01 3.06800000e+01 2.90200000e+01 3.06600000e+01]]

 [[1.28463000e+03 1.34101001e+03 1.25806995e+03 1.33921997e+03]]

 [[4.72999990e+01 4.83200000e+01 4.47700000e+01 4.78200000e+01]]

 [[4.54599990e+01 4.56600000e+01 4.50200000e+01 4.52400020e+01]]

 [[1.19970001e+02 1.20959999e+02 1.15769997e+02 1.20480003e+02]]]"
0.00031733078705885017,0.07512706247417945,2.81347471924944,0.018678393383965,0.07802111851218996,0.051315792,0.26330405,0.33338535,0.321391,0.017537847,0.0,0.013065973,0.14285715,0.14343812,5.543462558160646e-05,2.482272769830895,0.1,1.3000000000000005,119,"[1.         1.04209343 1.04038008 1.04224324 1.00737306 0.99516065
 1.00349829]",2.5437435502494172,0.008391835055970309,14,2.3000000000000003,2.6400042408076887,2010-01-23,14,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.79874990e+01 2.81000000e+01 2.47325000e+01 2.54025000e+01]]

 [[3.10100000e+01 3.10400010e+01 2.86800000e+01 2.91200010e+01]]

 [[1.33962000e+03 1.35647998e+03 1.23456006e+03 1.26033997e+03]]

 [[4.83699990e+01 4.86300010e+01 4.46600000e+01 4.54599990e+01]]

 [[4.52799990e+01 4.61399990e+01 4.48200000e+01 4.60800020e+01]]

 [[1.20750000e+02 1.21379997e+02 1.18110001e+02 1.18769997e+02]]]"
5.7081943512745056e-05,-0.02507975125329321,2.743790951184432,-0.03399391986062338,-0.024767867146002875,0.069537185,0.2540585,0.3236025,0.33421755,0.018584276,0.0,0.0,0.14285715,0.14307307,8.623374436820055e-05,2.603103593479245,0.1,1.4000000000000004,119,"[1.         0.9161482  0.94977172 0.94110004 0.95064824 1.01856764
 0.98580672]",2.6985059426643208,0.008391835055970309,15,2.4000000000000004,2.650110148213966,2010-01-24,15,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.50375000e+01 2.50400010e+01 2.16350000e+01 2.44575000e+01]]

 [[2.86700000e+01 2.86700000e+01 2.57000010e+01 2.82600000e+01]]

 [[1.26022998e+03 1.26022998e+03 1.10154004e+03 1.21889001e+03]]

 [[4.42400020e+01 4.43600010e+01 3.87099990e+01 4.27500000e+01]]

 [[4.62200010e+01 4.67999990e+01 4.46399990e+01 4.65400010e+01]]

 [[1.18290001e+02 1.18320000e+02 1.09050003e+02 1.16370003e+02]]]"
1.6268377171413196e-05,0.004280236670965231,2.755560195481346,-0.024208465449684944,0.004289409982868309,0.06776966,0.25796595,0.3272124,0.33497208,0.012079926,0.0,0.0,0.14285715,0.14525947,2.987318579346518e-05,2.724948409469328,0.1,1.5000000000000004,119,"[1.         0.96279894 0.970467   0.96711209 0.94038717 1.00998262
 0.97979293]",2.743460589960107,0.008391835055970309,16,2.5000000000000004,2.685805048253069,2010-01-25,16,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.45350000e+01 2.46900010e+01 2.19650000e+01 2.26924990e+01]]

 [[2.81100010e+01 2.83099990e+01 2.60000000e+01 2.68799990e+01]]

 [[1.21912000e+03 1.22929004e+03 1.11421997e+03 1.16040002e+03]]

 [[4.28699990e+01 4.32700000e+01 3.47099990e+01 3.69500010e+01]]

 [[4.65600010e+01 4.74800000e+01 4.64599990e+01 4.67400020e+01]]

 [[1.15650002e+02 1.15709999e+02 1.10459999e+02 1.10730003e+02]]]"
-0.00016367542322211443,-0.01764567634566877,2.7073629589535577,-0.04983225920089187,-0.017490903158937858,0.08260963,0.258812,0.31441167,0.32943562,0.014731087,0.0,0.0,0.14285715,0.14068729,6.319420061134068e-05,2.847815727057623,0.1,1.6,119,"[1.         0.92783396 0.95116769 0.95201373 0.86432751 1.0042974
 0.9515339 ]",2.8219357552090383,0.008391835055970309,17,2.6,2.651815314925458,2010-01-26,17,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.22900010e+01 2.57199990e+01 2.06900010e+01 2.55175000e+01]]

 [[2.66700000e+01 2.97199990e+01 2.50900000e+01 2.96200010e+01]]

 [[1.15993005e+03 1.29266003e+03 1.07477002e+03 1.28458997e+03]]

 [[3.60099980e+01 4.32200010e+01 3.34199980e+01 4.27599980e+01]]

 [[4.67400020e+01 4.69399990e+01 4.57999990e+01 4.63600010e+01]]

 [[1.10129997e+02 1.19099998e+02 1.02269997e+02 1.18110001e+02]]]"
0.00032825301603572275,0.1334298178012756,3.0938148277195223,0.07845805998342521,0.14274106376757634,0.08380195,0.24801111,0.3096888,0.33272490000000005,0.02577321,0.0,0.0,0.14285715,0.13781583,6.260915581544427e-05,2.971714126908892,0.1,1.7000000000000002,119,"[1.         1.12449052 1.1019346  1.10702339 1.15723943 0.9918699
 1.06664858]",2.8768031115625714,0.008391835055970309,18,2.7,2.9597215999688453,2010-01-27,18,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.54699990e+01 2.55875000e+01 2.28875010e+01 2.29424990e+01]]

 [[2.96700000e+01 2.96700000e+01 2.70300010e+01 2.71299990e+01]]

 [[1.28439001e+03 1.28707996e+03 1.15866003e+03 1.15867004e+03]]

 [[4.20200000e+01 4.26600000e+01 3.60999980e+01 3.60999980e+01]]

 [[4.63600010e+01 4.68600010e+01 4.61800000e+01 4.67000010e+01]]

 [[1.17660004e+02 1.17900002e+02 1.08599998e+02 1.09290001e+02]]]"
-0.0003109256468877687,-0.060168247485428976,2.9131549054178034,-0.0722992554216555,-0.05839390279051838,0.08153029,0.2534093,0.30862245,0.33242646,0.024011575,0.0,0.0,0.14285716,0.13853212,3.787085859209247e-05,3.09665226169541,0.1,1.8000000000000005,119,"[1.         0.89908882 0.91593511 0.90197656 0.84424695 1.00733391
 0.92532385]",3.1078925474159327,0.008391835055970309,19,2.8000000000000003,2.845585932035707,2010-01-28,19,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.36175000e+01 2.52450010e+01 2.34900000e+01 2.47525010e+01]]

 [[2.75900000e+01 2.93200000e+01 2.75900000e+01 2.91700000e+01]]

 [[1.15867004e+03 1.26706006e+03 1.15867004e+03 1.26532996e+03]]

 [[3.77200010e+01 4.05900000e+01 3.64800000e+01 3.84900020e+01]]

 [[4.66800000e+01 4.75200000e+01 4.65400010e+01 4.75000000e+01]]

 [[1.11690002e+02 1.16639999e+02 1.10730003e+02 1.16550003e+02]]]"
0.00021716288548024047,0.10624710761264884,3.239709812670289,0.056557821892361075,0.11209665048884544,0.078617446,0.24213043,0.30731726,0.3262653,0.045669567,0.0,0.0,0.14285715,0.13359286,7.399753328394587e-05,3.2226388567012565,0.1,1.9000000000000004,119,"[1.         1.07889297 1.07519355 1.09205374 1.0662051  1.0171306
 1.06642879]",3.110497895809546,0.008391835055970309,20,2.9000000000000004,3.106376074359191,2010-01-29,20,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.47024990e+01 2.64000000e+01 2.44100000e+01 2.63475000e+01]]

 [[2.92500000e+01 3.05499990e+01 2.91100010e+01 3.05499990e+01]]

 [[1.26502002e+03 1.32830005e+03 1.24864001e+03 1.32606006e+03]]

 [[3.81800000e+01 4.24199980e+01 3.74300000e+01 4.23100010e+01]]

 [[4.74399990e+01 4.83800010e+01 4.72599980e+01 4.80999980e+01]]

 [[1.16519997e+02 1.18680000e+02 1.14629997e+02 1.18470001e+02]]]"
0.00033491207057542586,0.0796865628010007,3.5084358972371974,0.04115626672535403,0.08294757867384872,0.07193128,0.24655804,0.3128437,0.32641336,0.042253613,0.0,0.0,0.14285715,0.13591492,2.538453249973341e-05,3.3496827104316544,0.1,2.0000000000000004,119,"[1.         1.06443789 1.04730884 1.04799547 1.09924653 1.01263154
 1.0164736 ]",3.3186523905777894,0.008391835055970309,21,3.0000000000000004,3.3340729166247756,2010-01-30,21,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.65599990e+01 2.74375000e+01 2.58825000e+01 2.72950000e+01]]

 [[3.07800010e+01 3.17400000e+01 3.02199990e+01 3.16100010e+01]]

 [[1.32628003e+03 1.36776001e+03 1.30048999e+03 1.36345996e+03]]

 [[4.26100010e+01 4.40999980e+01 4.13499980e+01 4.37500000e+01]]

 [[4.80200000e+01 4.86600000e+01 4.80200000e+01 4.83400000e+01]]

 [[1.18949997e+02 1.19970001e+02 1.17570000e+02 1.19760002e+02]]]"
0.000398094507326312,0.05839651853389291,3.7194166576740666,0.02125367111947644,0.06013527583702194,0.06058735,0.25675052,0.3098667,0.316875,0.055920508,0.0,0.0,0.14285715,0.13431771,6.710938622310966e-05,3.4777926952274347,0.1,2.1000000000000005,119,"[1.         1.03596167 1.03469728 1.02820378 1.03403448 1.00498965
 1.01088884]",3.5040837196202883,0.008391835055970309,22,3.1000000000000005,3.5047842058830714,2010-01-31,22,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.73400000e+01 2.80200000e+01 2.65224990e+01 2.75025010e+01]]

 [[3.16399990e+01 3.28699990e+01 3.11500000e+01 3.23800010e+01]]

 [[1.36345996e+03 1.41400000e+03 1.34003003e+03 1.39278003e+03]]

 [[4.39599990e+01 4.49100000e+01 4.22200010e+01 4.25800020e+01]]

 [[4.83800010e+01 4.85000000e+01 4.66399990e+01 4.71199990e+01]]

 [[1.19790001e+02 1.20480003e+02 1.17570000e+02 1.18620003e+02]]]"
0.00040493940964698034,0.04132536911082022,3.876343113770199,-0.0011477220203729905,0.04219114730595064,0.046077464000000005,0.2594254,0.31502226,0.3200938,0.05108469,0.008296342,0.0,0.14285715,0.13677149,4.851229731864869e-05,3.606977757884643,0.1,2.2000000000000006,119,"[1.         1.00760216 1.02435938 1.02150417 0.97325719 0.97476208
 0.99048097]",3.6668309844311087,0.008391835055970309,23,3.2000000000000006,3.60061168787332,2010-02-01,23,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.74300000e+01 2.80025010e+01 2.65149990e+01 2.71825010e+01]]

 [[3.22900010e+01 3.29199980e+01 3.17400000e+01 3.20400010e+01]]

 [[1.39278003e+03 1.42238000e+03 1.35738000e+03 1.37853003e+03]]

 [[4.26300010e+01 4.38499980e+01 4.11699980e+01 4.23300020e+01]]

 [[4.71800000e+01 4.82799990e+01 4.71399990e+01 4.82000010e+01]]

 [[1.18650002e+02 1.19430000e+02 1.15919998e+02 1.17870003e+02]]]"
0.00025979940777291343,0.015579623904121409,3.937207976484849,-0.0030915306856696325,0.01570161900747014,0.03460344,0.25432545,0.30962053,0.33648708,0.056046862,0.008916697,0.0,0.14285716,0.1390431,6.501739139064761e-05,3.7372469202793663,0.1,2.3000000000000007,119,"[1.         0.98836469 0.98949969 0.98976866 0.9941287  1.02292025
 0.99367729]",3.8083907701307798,0.008391835055970309,24,3.3000000000000007,3.6893302863530772,2010-02-02,24,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.68475000e+01 2.79625000e+01 2.51525000e+01 2.51900010e+01]]

 [[3.16700000e+01 3.27999990e+01 3.02000010e+01 3.02000010e+01]]

 [[1.37853003e+03 1.41531995e+03 1.29197998e+03 1.29521997e+03]]

 [[4.15700000e+01 4.28800010e+01 3.71699980e+01 3.72900010e+01]]

 [[4.82200010e+01 4.85800020e+01 4.80400010e+01 4.83800010e+01]]

 [[1.17540001e+02 1.19250000e+02 1.14089996e+02 1.14660004e+02]]]"
-0.0002688501751330717,-0.03973645837587072,3.7838249071352084,-0.04767521193359215,-0.038957319569026594,0.034812108,0.2646875,0.31167644,0.3318173,0.04542735,0.011579376,0.0,0.14285716,0.14033473,4.547052607744541e-05,3.8686092799977865,0.1,2.4000000000000004,119,"[1.         0.92669917 0.94257179 0.93956602 0.88093549 1.00373444
 0.97276662]",3.911797590498552,0.008391835055970309,25,3.4000000000000004,3.613290683058174,2010-02-03,25,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.52575000e+01 2.63724990e+01 2.46200010e+01 2.60725000e+01]]

 [[3.02800010e+01 3.14800000e+01 2.97199990e+01 3.14000000e+01]]

 [[1.29572998e+03 1.34821997e+03 1.26673999e+03 1.34478003e+03]]

 [[3.75000000e+01 3.91699980e+01 3.65700000e+01 3.90700000e+01]]

 [[4.83200000e+01 4.86399990e+01 4.80200000e+01 4.81800000e+01]]

 [[1.14930000e+02 1.16250000e+02 1.12529999e+02 1.15830002e+02]]]"
0.00021596472796825105,0.0625730922067809,4.028155063789469,0.023833805044759883,0.06457226818120576,0.025434379,0.27503556,0.3134352,0.33262205,0.050439466,0.00303335,0.0,0.14285715,0.14385842,4.8735024835969815e-05,4.001074010971524,0.1,2.5000000000000004,119,"[1.         1.0350337  1.03973506 1.03826382 1.04773395 0.99586604
 1.01020406]",3.9293096690655385,0.008391835055970309,26,3.5000000000000004,3.7992591487682303,2010-02-04,26,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.62350010e+01 2.67500000e+01 2.51825010e+01 2.62425000e+01]]

 [[3.15900000e+01 3.18300000e+01 3.04500010e+01 3.16399990e+01]]

 [[1.34482996e+03 1.37481006e+03 1.30927002e+03 1.36367004e+03]]

 [[3.94000020e+01 3.99500010e+01 3.68800010e+01 3.89100000e+01]]

 [[4.81600000e+01 4.88800010e+01 4.81199990e+01 4.87999990e+01]]

 [[1.16459999e+02 1.18769997e+02 1.16279999e+02 1.18739998e+02]]]"
0.00012369726231593463,0.032851416645517925,4.162683287262669,0.00887237774364261,0.03339698232635646,0.037599888,0.26840234,0.3027262,0.3294233,0.061848275,0.0,0.0,0.14285715,0.13865915,7.329909010034607e-05,4.134650364118328,0.1,2.6000000000000005,119,"[1.         1.00652028 1.00764328 1.01404692 0.99590479 1.01286839
 1.02512299]",4.108164864241942,0.008391835055970309,27,3.6000000000000005,3.9328176110820916,2010-02-05,27,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]]

 [[2.61574990e+01 2.72075000e+01 2.54500010e+01 2.70075000e+01]]

 [[3.18300000e+01 3.26699980e+01 3.09599990e+01 3.26399990e+01]]

 [[1.36357996e+03 1.41003003e+03 1.32923999e+03 1.40393005e+03]]

 [[3.83499980e+01 4.07799990e+01 3.71500020e+01 4.03600010e+01]]

 [[4.88600010e+01 4.92799990e+01 4.85800020e+01 4.86199990e+01]]

 [[1.18769997e+02 1.19879997e+02 1.17959999e+02 1.19430000e+02]]]"
